time,Site,Species,Damage,Plot,Plant,Leaf position,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_605,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,absorbance_650,absorbance_420
7/24/18 9:26,GB-1740,LUPARC,None/Low (0-5%),1,l3,Top,7897,5238,294,636,33.34,31.587891,832.940186,33.52,31.765625,833.565186,30.19,0.5,35410.94,35448.64,0.29076108,5.00E-04,8.18E-05,6.1621,1.009,1.031,0.459,0.432,0.428,0.43,54.98,1,1285,10498,79.73,8229.5,42941,76,18629,42942,59.31,31.7,1,57.15,1,81.8,1,-2.7,1,-3.14,1,-2.91,1,467.3967972,0.512,0.139,0.397,0.349,0.301,0.777,0.659,67.784,12536.129,6113.3,2790,1.051,1.21045,0.56348,0.53401,-8863968.523,-0.996,294,-3.15,31.70454545,1,33.34,31.587891,79.84,398,175,152,1.257,1.277
7/24/18 9:27,GB-1740,LUPARC,None/Low (0-5%),1,l3,Top,7503,4867,1399,2860,33.049999,27.486328,832.963745,33.220001,27.582031,833.572754,26.79,1.66,40338.04,40392.87,-0.573560016,5.00E-04,5.17E-05,10.0782,1.015,1.09,0.519,0.456,0.569,0.482,49.58,1,1419.5,9151,69.45,9108.5,37396.5,65.59,20621,37401,48.9,27.38,1,57.07,1,58.14,1,-6.24,1,5,1,-3.69,1,440.7562278,0.307,0.51,2.774,0.184,0.342,0.564,0.544,192.972,6177.45,4283.9,2694,0.442,1.77772,0.7593,0.64576,-4625115.261,-0.991,1399,-6.259999,27.37794613,1,33.049999,27.486328,13.15,1771,724,650,1.213,1.1
7/24/18 9:28,GB-1740,LUPARC,None/Low (0-5%),1,l3,Top,7708,8321,1461,2995,32.880001,30.092773,832.970154,33.029999,30.314453,833.562988,29.51,0.42,24581.09,24662.84,-0.405943332,0.0012,0.00020602,5.7461,0.987,1.102,0.444,0.389,0.43,0.424,54.31,1,1247.5,10867,82.52,7971.5,44469.5,78.91,18031.5,44463,62.24,32.88,1,65.81,1,93.63,1,-5.55,1,-1.38,1,-1.97,1,454.6174377,0.33,0.448,2.011,0.223,0.303,0.618,0.533,216.734,6689.205,4484,2552,0.492,1.85989,0.70911,0.60965,-5732358.327,-0.99,1461,-3.370001,32.87878788,1,32.880001,30.092773,38.63,1855,761,680,1.269,1.38
7/25/18 8:11,GB-1940,LUPARC,None/Low (0-5%),2,l1,Top,7222,21015,1653,3369,32.360001,29.792969,814.173096,32.400002,30.025391,814.758423,31.85,0.05,29130.86,29153.57,-0.141006297,0,0,0,0.517,0.61,0.367,0.289,0.307,0.317,14.94,1,4931,12966,30.5,31969.5,53087.5,26.28,65535,53095,13.9,10.98,1,24.21,1,26.59,1,-7.82,1,-6.03,1,-5.04,1,421.7562278,0.25,0.529,2.392,0.221,0.231,0.59,0.423,185.774,5784.146,4339.6,2372,0.333,1.81278,0.7968,0.71414,-3455681.839,-0.994,1653,-0.510001,10.98484848,1,32.360001,29.792969,36.97,2084,851,769,0.672,0.633
7/25/18 8:12,GB-1940,LUPARC,None/Low (0-5%),2,l1,Top,6351,36211,1225,2493,32.810001,30.332031,814.189941,32.869999,30.529297,814.752686,31.99,0.04,24201.48,24220.88,-0.236421321,0,0,0,0.282,0.381,0.242,0.179,0.232,0.208,4.08,1,9695,17327,13.73,63118,65535,5.89,65535,65535,23.04,3.93,1,13.9,1,9.1,1,-6.28,1,-0.92,1,-3.32,1,362.8629893,0.266,0.506,2.217,0.228,0.238,0.603,0.441,146.424,3556.485,2611.8,1413,0.362,1.7533,0.78636,0.70579,-2236188.226,-0.981,1225,-0.820001,3.926767677,1,32.810001,30.332031,40.74,1539,632,569,0.379,0.333
7/25/18 8:13,GB-1940,LUPARC,Medium (5-25%),2,l1,Top,6864,27407,1432,2911,33.529999,30.879883,814.174316,33.599998,31.02832,814.745483,31.89,0.05,26608.11,26588.05,0.382316804,0,0,0,0.403,0.563,0.328,0.255,0.277,0.277,7.5,1,6168.5,14188,24.69,40118,58144.5,20.37,65535,58152.5,17.85,8.54,1,23.47,1,16.71,1,-7.37,1,-5.15,1,-5.13,1,397.5498221,0.351,0.42,1.84,0.228,0.315,0.632,0.556,226.437,5979.646,3878.5,2200,0.542,1.90529,0.67625,0.57495,-5731048.395,-0.98,1432,-1.639999,8.53956229,1,33.529999,30.879883,43.35,1797,736,664,0.575,0.496
7/25/18 8:14,GB-1940,LUPARC,High (25-100%),2,l1,Top,7273,15903,1509,3066,33.880001,31.013672,814.182678,33.98,31.223633,814.771423,32.03,0.18,28852.09,28845.46,0.361339407,0,0,0,0.636,0.721,0.398,0.339,0.338,0.368,23.78,1,3948,12094,37.13,25640,49471,32.8,58115,49476.5,16.05,13.78,1,32.32,1,35.09,1,-5.87,1,-5.97,1,-3.02,1,425.2046263,0.315,0.472,2.213,0.213,0.303,0.603,0.522,213.876,5908.873,4047.8,2346,0.46,2.06301,0.707,0.59671,-5293232.593,-0.981,1509,-1.850001,13.77525253,1,33.880001,31.013672,38.72,1893,774,699,0.769,0.749
7/25/18 8:16,GB-1940,LUPARC,None/Low (0-5%),2,l4,Top,6458,25579,1940,3946,33.380001,29.09375,814.207886,33.490002,29.30957,814.763916,28.43,0.78,29002.24,28995.19,0.347472133,0,0,0,0.397,0.553,0.327,0.262,0.286,0.288,6.93,1,6468,14224,22.74,42082.5,58270.5,18.39,65535,58263,17.93,7.72,1,22.58,1,15.61,1,-6.51,1,-4.17,1,-3.89,1,370.0978648,0.265,0.574,3.545,0.162,0.335,0.518,0.511,231.066,3191.225,2346.6,1539,0.36,2.04149,0.77901,0.64578,-2289674.301,-0.99,1940,-4.950001,7.718855219,1,33.380001,29.09375,43.41,2439,994,897,0.555,0.483
7/25/18 8:16,GB-1940,LUPARC,None/Low (0-5%),2,l4,Top,6054,28539,682,1429,33.869999,26.991211,814.21521,33.959999,27.625977,814.798767,32.29,0.5,26829.72,26800.69,0.436255985,0,0,0,0.387,0.382,0.162,0.185,0.231,0.207,22.49,1,10567,20796.5,17.92,65535,65535,4.25,65535,65535,23.04,5.69,1,21.99,1,18.81,1,2.25,1,6.89,1,4.46,1,342.7811388,0.462,0.312,1.374,0.227,0.417,0.673,0.686,141.691,4054.411,2182.6,1327,0.858,1.50348,0.6258,0.53837,-4287228.91,-0.968,682,-1.579999,5.69023569,1,33.869999,26.991211,38.94,897,366,329,0.341,0.35
7/25/18 8:18,GB-1940,LUPARC,Medium (5-25%),2,l4,Top,6301,36081,1306,2683,35.450001,30.162109,814.249207,35.529999,30.424805,814.830444,32.77,0.17,24696.31,24676.56,-0.004630704,0,0,0,0.286,0.39,0.196,0.159,0.257,0.207,9.02,1,10212.5,19255,16.05,65535,65535,4.25,64718.5,65535,23.59,4.9,1,19.43,1,12.72,1,-3.65,1,6.11,1,1.08,1,359.4822064,0.241,0.356,0.885,0.402,0.123,0.721,0.335,141.906,4716.322,3577.5,1314,0.318,1.64784,0.75689,0.72031,-2415029.002,-0.993,1306,-2.680001,4.903198653,1,35.450001,30.162109,37.85,1664,683,615,0.356,0.323
7/25/18 8:19,GB-1940,LUPARC,Medium (5-25%),2,l4,Top,8101,9164,1014,2086,35.639999,30.074219,814.257996,35.73,30.380859,814.858582,32.89,0.36,30735.06,30749.7,-0.427552415,0,0,0,0.879,1.282,0.472,0.388,0.483,0.418,40.74,1,1270.5,10193,78.94,8136.5,41658.5,75.18,18432,41663,58.46,31.37,1,81.03,1,64.87,1,-8.41,1,1.07,1,-5.44,1,481.1903915,0.375,0.297,0.908,0.327,0.235,0.719,0.522,171.252,9505.694,5938.1,2672,0.601,1.55673,0.64766,0.59325,-7872765.623,-0.98,1014,-2.749999,31.37205387,1,35.639999,30.074219,35.71,1294,533,480,1.261,1.121
7/25/18 8:32,GB-1940,LUPARC,None/Low (0-5%),3,L2,Top,5988,25097,264,535,33.27,26.84375,814.384827,33.389999,26.995117,814.959717,33.07,1.34,28716.91,28692.4,0.50795264,0,0,0,0.41,0.578,0.332,0.266,0.293,0.297,7.8,1,6043,14078,25.24,39391,57699,20.83,65535,57711.5,17.52,8.77,1,24.67,1,16.11,1,-6.56,1,-3.88,1,-3.52,1,338.3185053,0.556,0.176,0.655,0.268,0.425,0.747,0.744,66.048,8676.419,3852.7,2197,1.252,1.30115,0.53118,0.47899,-9165590.056,-0.976,264,-0.2,8.771043771,1,33.27,26.84375,36.26,323,146,130,0.584,0.493
7/25/18 8:33,GB-1940,LUPARC,None/Low (0-5%),3,L2,Top,5923,18785,1580,3207,33.25,27.165039,814.415771,33.389999,27.242188,814.952942,32.33,1.06,23358.36,23402.45,-0.591182831,0,0,0,0.661,0.837,0.371,0.354,0.387,0.39,29,1,3910.5,12847,40.17,25393.5,52605,35.88,57509,52621,19.18,15.05,1,46.51,1,38.8,1,-1.78,1,1.52,1,1.83,1,333.9234875,0.274,0.402,1.24,0.324,0.173,0.685,0.4,194.885,5897.609,4281.1,1856,0.378,1.62435,0.75996,0.70932,-3404416.849,-0.998,1580,-0.92,15.0547138,1,33.25,27.165039,5.41,1977,812,732,0.773,0.759
7/25/18 8:34,GB-1940,LUPARC,Medium (5-25%),3,L2,Top,6016,21589,160,340,33.169998,30.012695,814.412842,33.34,30.054688,814.913269,32.04,2.75,41863.21,41811.79,0.602124964,0,0,0,0.35,0.507,0.292,0.235,0.27,0.267,5.8,1,7503,15416,19.79,48919,63345.5,15.48,65535,63353.5,21.57,6.48,1,21.48,1,13.36,1,-5.73,1,-2.2,1,-2.55,1,340.2117438,0.57,0.09,0.263,0.34,0.344,0.794,0.718,41.076,8576.839,3683.8,1764,1.328,1.19023,0.44902,0.42434,-7021586.489,-0.981,160,-1.129998,6.477272727,1,33.169998,30.012695,50.12,208,98,85,0.49,0.426
7/25/18 8:35,GB-1940,LUPARC,High (25-100%),3,L2,Top,7051,13243,1006,2057,33.150002,29.855469,814.382874,33.299999,29.849609,814.950867,31.55,0.45,28951.57,28953.18,0.320390182,0,0,0,0.717,0.819,0.364,0.354,0.365,0.382,35.27,1,4362.5,13077.5,36.19,28334.5,53576.5,31.92,64169.5,53579,15.21,13.38,1,45.51,1,33.27,1,-0.96,1,0.1,1,1.78,1,410.1939502,0.398,0.332,1.226,0.27,0.302,0.687,0.579,180.145,5892.176,3547.5,1846,0.661,1.58133,0.65293,0.58056,-5303280.642,-0.993,1006,-1.600002,13.37962963,1,33.150002,29.855469,20.86,1270,526,471,0.726,0.697
7/25/18 8:37,GB-1940,LUPARC,High (25-100%),3,L2,Top,7291,8564,1035,2116,32.900002,27.410156,814.34906,33.060001,27.571289,814.873291,32.14,1.07,40004.77,40007.39,0.277733943,0,0,0,0.792,0.891,0.435,0.39,0.434,0.405,35.69,1,2576,11104.5,51.97,16671.5,45402,47.76,37758.5,45405.5,31.05,20.02,1,45.65,1,43.24,1,-4.44,1,-0.08,1,-2.97,1,426.4217082,0.359,0.175,0.374,0.467,0.157,0.78,0.46,167.044,10296.475,6603.6,2262,0.559,1.40673,0.58278,0.55625,-6592662.274,-0.993,1035,-0.760002,20.02104377,1,32.900002,27.410156,29.95,1305,544,490,0.954,0.867
7/25/18 8:38,GB-1940,LUPARC,None/Low (0-5%),3,L2,Top,7163,20667,1920,3923,32.459999,26.941406,814.299438,32.59,27.060547,814.902649,25.36,0.12,29239.23,29290.34,-0.591506756,0,0,0,0.521,0.691,0.357,0.298,0.332,0.327,16.31,1,4471,13268.5,35.75,29063,54345,31.44,65535,54358,14.92,13.19,1,33.4,1,25.11,1,-5.99,1,-2.55,1,-3.01,1,417.7669039,0.294,0.442,1.671,0.264,0.228,0.646,0.455,253.938,5816.871,4107.2,2057,0.416,1.92423,0.72197,0.64298,-4467044.884,-0.992,1920,-7.099999,13.19444444,1,32.459999,26.941406,28.69,2442,977,886,0.715,0.609
7/25/18 8:39,GB-1940,LUPARC,None/Low (0-5%),3,L2,Top,7192,12134,1419,2907,32.610001,27.648438,814.353455,32.77,27.655273,814.932983,27.49,0.91,33532.69,33531.58,0.676209013,0,0,0,0.663,0.74,0.318,0.328,0.316,0.35,34.45,1,4823,14522,36.38,31354.5,59550,32.11,65535,59582.5,18.91,13.46,1,42.16,1,36.04,1,0.97,1,-0.21,1,3.18,1,419.727758,0.297,0.4,1.319,0.303,0.201,0.678,0.438,189.63,6754.482,4748.6,2176,0.422,1.60945,0.74691,0.69014,-4313155.657,-0.989,1419,-5.120001,13.45959596,1,32.610001,27.648438,7.89,1802,737,663,0.682,0.679
7/25/18 8:39,GB-1940,LUPARC,Medium (5-25%),3,L2,Top,7281,15044,1579,3218,32.669998,27.862305,814.312988,32.82,27.90625,814.88501,30.87,0.07,28538.42,28530.25,0.361066471,0,0,0,0.659,0.733,0.33,0.298,0.327,0.34,32.85,1,4433.5,14128.5,38.85,28816,57908.5,34.57,65280,57911,17.84,14.5,1,40.28,1,35.96,1,-3.18,1,-0.28,1,1.02,1,425.7455516,0.303,0.448,1.793,0.25,0.248,0.636,0.476,215.063,5421.527,3780.6,1973,0.434,1.76169,0.7395,0.66009,-3963577.8,-0.99,1579,-1.799998,14.49915825,1,32.669998,27.862305,9.42,1986,818,738,0.719,0.69
7/25/18 8:40,GB-1940,LUPARC,Medium (5-25%),3,L2,Top,6918,8625,1624,3308,33.169998,27.915039,814.358582,33.290001,27.901367,814.873291,31.59,0.71,30579.63,30600.47,0.298286577,0,0,0,0.89,0.95,0.518,0.493,0.339,0.393,37.18,1,2321,9170.5,48.18,15003.5,37440.5,43.97,33967,37446,27.28,18.43,1,43.2,1,42.3,1,-2.52,1,-17.87,1,-12.51,1,401.2010676,0.264,0.462,1.687,0.274,0.197,0.645,0.409,192.57,5855.392,4312.5,2079,0.358,2.03017,0.74162,0.66748,-4168631.718,-0.989,1624,-1.579998,18.42592593,1,33.169998,27.915039,0.86,2043,839,757,1,0.941
7/25/18 9:30,GB-1940,LUPARC,None/Low (0-5%),5,L2,Top,6438,27027,1735,3567,32.919998,26.845703,815.93634,33.02,26.81543,816.515564,33.07,0.76,26465.84,26455.61,0.109329421,0,0,0,0.416,0.568,0.358,0.304,0.297,0.317,5.8,1,6340,13262,20.56,41281,54348.5,16.2,65535,54365.5,14.93,6.8,1,20.98,1,13.19,1,-5.34,1,-6.1,1,-4.08,1,368.7455516,0.275,0.467,1.814,0.258,0.219,0.634,0.433,214.623,4915.489,3564.3,1798,0.379,1.94341,0.74406,0.6651,-3531388.422,-0.99,1735,0.150002,6.801346801,1,32.919998,26.845703,39.29,2214,905,807,0.563,0.49
7/25/18 9:31,GB-1940,LUPARC,None/Low (0-5%),5,L2,Top,7643,7198,1342,2771,33.540001,27.426758,815.957642,33.650002,27.573242,816.507996,31.85,1.11,26216.15,26217.71,-0.960507521,NA,NA,NA,1.034,1.181,0.519,0.49,0.46,0.496,51.42,1,790,9138.5,94.84,4996,37300.5,91.56,11293.5,37310,74.94,38.06,1,66.14,1,131.49,1,-2.91,1,-5.92,1,-2.32,1,450.2224199,0.268,0.367,1.005,0.365,0.151,0.709,0.379,162.057,9895.137,7239.8,2881,0.367,1.78294,0.72087,0.67318,-6372022.097,-0.987,1342,-1.690001,38.06397306,1,33.540001,27.426758,32.55,1725,704,630,1.468,1.834
7/25/18 9:31,GB-1940,LUPARC,Medium (5-25%),5,L2,Top,8150,5334,1687,3455,33.830002,28.211914,815.941162,33.959999,28.291992,816.508728,32.41,0.49,27990.74,27990.57,0.817065162,0,0,0,1.086,1.246,0.48,0.429,0.434,0.452,60.59,1,551.5,10003.5,114.37,3421.5,40845,111.95,7727.5,40864,95.37,46.28,1,76.54,1,188.55,1,-5.1,1,-4.6,1,-2.79,1,484.5035587,0.248,0.408,1.185,0.344,0.148,0.691,0.36,188.522,10084.916,7580.5,3119,0.33,1.81345,0.7523,0.70238,-6041486.592,-0.988,1687,-1.420002,46.28367003,1,33.830002,28.211914,5.87,2141,876,788,1.624,NA
7/25/18 9:32,GB-1940,LUPARC,Medium (5-25%),5,L2,Top,7877,6321,1652,3384,33.990002,28.532227,815.957214,34.130001,28.730469,816.519714,32.55,0.19,28501.65,28567.29,-0.201464419,0.0011,0.00025657,4.2798,1.02,1.104,0.448,0.41,0.408,0.429,57.21,1,967,10783.5,93.25,6176.5,44031,89.56,13969,44052.5,72.92,37.39,1,65.61,1,104.21,1,-3.75,1,-3.98,1,-1.89,1,466.044484,0.287,0.552,3.418,0.161,0.364,0.525,0.547,213.296,6035.725,4304,2868,0.402,2.07936,0.75455,0.61187,-4876465.128,-0.981,1652,-1.440002,37.39478114,1,33.990002,28.532227,29.49,2098,856,768,1.38,1.49
7/25/18 11:04,GB-1940,LUPARC,None/Low (0-5%),9,L2,Top,7944,7209,96,172,36.669998,27.100586,816.709778,36.93,27.204102,817.288757,35.46,0.15,29369.39,29386.53,0.424226269,0,0,0,0.956,1.112,0.466,0.409,0.403,0.452,48.97,1,839,10323,97.52,5359.5,42321.5,94,12119.5,42325,77.35,39.19,1,64.53,1,161.03,1,-5.79,1,-6.36,1,-1.41,1,470.5747331,0.684,0.044,0.162,0.272,0.515,0.808,0.847,29.543,13285.676,4200.1,2555,2.163,1.07348,0.43875,0.42328,-7779379.791,-0.999,96,-1.209998,39.19191919,1,36.669998,27.100586,12.53,95,49,46,1.442,NA
7/25/18 11:05,GB-1940,LUPARC,None/Low (0-5%),9,L2,Top,7769,8908,72,120,35.790001,26.299805,816.682495,36.049999,26.233398,817.204041,34.29,0.59,29470.69,29496.57,0.088871615,0,0,0,0.874,1.016,0.496,0.451,0.407,0.467,37.77,1,1272,9641,76.48,8156,39496.5,72.76,18461.5,39499.5,56.07,30.34,1,51.94,1,106.69,1,-4.55,1,-8.88,1,-2.95,1,458.7419929,0.613,0.108,0.387,0.279,0.45,0.779,0.787,19.863,11583.59,4482.3,2563,1.584,1.05108,0.75039,0.73397,-3643270.399,-0.993,72,-1.500001,30.33670034,1,35.790001,26.299805,9.18,62,35,33,1.261,1.563
7/25/18 11:05,GB-1940,LUPARC,Medium (5-25%),9,L2,Top,7269,6743,187,363,34.529999,26.016602,816.686096,34.82,26.073242,817.265442,21.85,0.72,29117.32,29145.59,0.590153097,4.00E-04,1.28E-05,35.0142,0.987,1.127,0.523,0.484,0.42,0.471,46.44,1,967,9065.5,85.71,6138.5,37087,82.37,13889,37093.5,65.7,34.22,1,60.44,1,113.89,1,-3.9,1,-10.25,1,-5.17,1,424.9341637,0.588,0.051,0.143,0.361,0.334,0.81,0.725,49.456,10555.229,4351.7,2003,1.426,1.08042,0.49414,0.48186,-4512265.335,-0.999,187,-12.679999,34.22138047,1,34.529999,26.016602,19.68,216,96,88,1.38,1.662
7/25/18 11:06,GB-1940,LUPARC,High (25-100%),9,L2,Top,6446,21111,59,107,33.66,27.333984,816.723877,33.900002,27.239258,817.227783,32.25,0.6,31488.4,31513.38,-0.54839047,0,0,0,0.448,0.478,0.234,0.276,0.24,0.28,21.31,1,8687,17615,19.21,56687,65535,10.55,65535,65535,23.04,6.23,1,24.36,1,17.83,1,4.14,1,0.59,1,4.58,1,369.2864769,0.689,0.007,0.023,0.304,0.465,0.827,0.834,18.295,8442.042,2624.7,1463,2.216,1.06196,0.12727,0.12382,-4407370.468,-0.997,59,-1.41,6.233164983,1,33.66,27.333984,40.7,59,33,30,0.427,0.413
7/25/18 11:08,GB-1940,LUPARC,High (25-100%),9,L2,Top,7655,6288,58,90,31.66,26.959961,816.643738,31.870001,26.927734,817.216553,31.77,0.8,31515.75,31526.34,0.546898099,0,0,0,0.974,1.128,0.465,0.402,0.424,0.437,50.99,1,870,10368.5,96.13,5495,42456,93.05,12430,42466.5,76.4,38.61,1,66.38,1,144.77,1,-6.28,1,-4.1,1,-2.75,1,451.0338078,0.717,0.033,0.131,0.25,0.587,0.812,0.883,18.715,16339.587,4623.3,3075,2.534,1.05936,0.40382,0.39053,-9116716.538,-1,58,0.11,38.60690236,1,31.66,26.959961,41.03,44,27,26,1.426,NA
8/30/17 6:00,GB-1809,LUPARC,None/Low (0-5%),9,B76,Top,6429,11358,27,44,20.49,45.729492,820.6026,20.58,45.761719,821.44812,17.39,2.34,20128.92,20131.62,0.196927414,0,0,0,0.93,0.933,0.471,0.424,0.361,0.377,45.94,1,1916,10226.5,61.25,12277.5,41534,57.18,27835.5,41543.5,40.43,23.93,1,46.23,1,68.33,1,-4.68,1,-10.99,1,-9.32,1,368.1370107,0.663,0.122,0.567,0.215,0.633,0.757,NA,8.059,13935.752,4691.9,3388,1.97,0.95629,1.28667,1.32327,5449954.368,0.911,27,-3.1,23.92676768,1,20.49,45.729492,29.15,24,13,12,1.083,1.154
8/30/17 6:02,GB-1809,LUPARC,Medium (5-25%),9,B76,Top,7590,16806,39,61,18.9,47.735352,820.547485,18.99,47.540039,821.325928,19.29,0.02,28551.94,28537.24,0.493353211,0,0,0,0.606,0.636,0.35,0.299,0.329,0.296,25.62,1,3649,13498,45.32,23582,54985,41.02,53538,55003.5,24.22,17.22,1,28.57,1,37.62,1,-5.15,1,-2.13,1,-5.39,1,446.63879,0.588,0.18,0.775,0.232,0.519,0.733,NA,10.321,15601.528,6426.4,4162,1.428,0.99097,1.03556,1.04044,1225197.376,0.584,39,0.39,17.22222222,1,18.9,47.735352,18.35,31,18,17,0.803,0.726
8/30/17 6:23,GB-1809,LUPARC,None/Low (0-5%),8,B70,Top,8421,6899,270,532,23.33,43.416016,820.569702,23.34,43.557617,821.341248,12.99,0.21,28404.68,28427.9,0.526414983,5.00E-04,4.74E-05,11.3799,0.975,0.906,0.423,0.376,0.384,0.391,55.25,1,1356.5,11413.5,81.01,8632.5,46446,77.34,19555,46462,60.63,32.24,1,48.34,1,96.64,1,-4.67,1,-3.91,1,-3.23,1,502.8274021,0.526,0.073,0.183,0.4,0.269,0.805,0.654,63.933,17654.147,8364.5,3446,1.111,1.11334,0.53218,0.51759,-8069985.326,-1,270,-10.34,32.24326599,1,23.33,43.416016,26.4,321,138,126,1.233,1.389
8/30/17 6:24,GB-1809,LUPARC,None/Low (0-5%),8,B70,Top,8040,6118,116,245,22.700001,45.826172,820.675781,22.780001,45.955078,821.432678,21.37,0.3,28207.88,28228.54,0.323032786,5.00E-04,1.11E-05,45.9198,1.024,1.042,0.453,0.41,0.388,0.394,57.16,1,1138.5,10659,85.65,7211,43352,82.16,16325.5,43357.5,65.46,34.2,1,58.99,1,99.1,1,-4.22,1,-6.47,1,-5.88,1,477.0658363,0.558,0.04,0.099,0.402,0.285,0.816,0.684,29.136,15327.227,6772.3,2818,1.263,1.05493,0.53266,0.52477,-4111890.148,-0.984,116,-1.330001,34.19612795,1,22.700001,45.826172,39.47,156,65,61,1.309,1.444
8/30/17 6:26,GB-1809,LUPARC,Medium (5-25%),8,B70,Top,7525,10806,1009,2090,22.450001,45.098633,820.741455,22.530001,45.174805,821.442993,12.47,1.63,50294.2,51847.87,-0.929341211,NA,NA,NA,0.592,0.534,0.268,0.323,0.297,0.325,32.41,1,6733,16317.5,26.96,43748,65535,21.81,65535,65535,23.04,9.49,1,26.62,1,32.77,1,5.54,1,2.9,1,5.78,1,442.2437722,0.312,0.084,0.138,0.604,0.106,0.811,0.385,141.707,11637.411,8005.4,2201,0.454,1.28285,0.50226,0.49053,-4804682.299,-0.999,1009,-9.980001,9.494949495,1,22.450001,45.098633,33,1318,516,468,0.537,0.595
8/30/17 6:27,GB-1809,LUPARC,Medium (5-25%),8,B70,Top,8044,4193,779,1622,22.42,47.047852,820.749512,22.459999,46.84082,821.472473,22.67,1.86,26055.93,26137.62,0.560434712,0.0014,8.50E-05,17.0047,1.079,1.09,0.523,0.508,0.442,0.457,55.62,1,1093,9063,80.38,6853.5,36736.5,77.17,15550,36733,60.37,31.98,1,56.67,1,85.86,1,-1.51,1,-8.12,1,-6.6,1,477.3362989,0.348,0.213,0.484,0.44,0.162,0.767,0.453,121.856,12970.842,8462,3024,0.533,1.21292,0.74306,0.72193,-4961123.72,-0.999,779,0.25,31.97811448,1,22.42,47.047852,12.61,1022,407,371,1.327,1.382
8/30/17 6:31,GB-1809,LUPARC,None/Low (0-5%),7,B75,Top,7909,8492,924,1903,22.41,49.189453,820.685486,22.540001,49.308594,821.401733,22.47,0.18,29620.84,29730.26,-0.154640006,NA,NA,NA,0.899,0.886,0.42,0.377,0.37,0.358,47.9,1,1694.5,11494.5,71.66,10844,46767.5,67.73,24586,46789,50.99,28.31,1,46.65,1,68.94,1,-4.31,1,-4.97,1,-6.23,1,468.2081851,0.273,0.36,0.982,0.367,0.152,0.711,0.383,113.337,10222.098,7435.8,2953,0.375,1.38266,0.79863,0.76498,-4426679.883,-0.993,924,0.06,28.30808081,1,22.41,49.189453,4.71,1193,473,429,1.136,1.109
8/30/17 6:32,GB-1809,LUPARC,None/Low (0-5%),7,B75,Top,7078,3564,961,2006,21.93,49.040039,820.690491,22.08,48.941406,821.46344,18.39,1.8,25252.62,25383.27,0.405576676,0.0022,0.0001597,13.968,1.227,1.277,0.47,0.42,0.446,0.441,75.73,1,510.5,10244.5,118.76,3127.5,41590,116.63,7058,41613,100.1,48.13,1,80.69,1,162.95,1,-5.02,1,-2.36,1,-2.91,1,412.019573,0.291,0.524,2.83,0.185,0.321,0.56,0.519,125.641,7142.414,5067.3,3141,0.41,1.43233,0.83225,0.75152,-3607530.038,-0.995,961,-3.54,48.13131313,1,21.93,49.040039,25.86,1262,506,458,1.657,NA
8/30/17 6:35,GB-1809,LUPARC,None/Low (0-5%),7,B75,Top,8259,4415,548,1150,21.32,50.455078,820.674683,21.459999,50.180664,821.47345,18.73,1.66,43384.65,36950.62,0.842523377,NA,NA,NA,0.667,0.674,0.329,0.29,0.316,0.269,33.87,1,3786.5,14173.5,45.84,24533,57841,41.5,55667.5,57845.5,24.71,17.44,1,34.52,1,39.11,1,-3.87,1,-1.32,1,-5.96,1,491.8736655,0.275,0.18,0.329,0.546,0.103,0.786,0.349,67.702,12375.336,8977.8,2649,0.378,1.12837,0.82668,0.81698,-2297784.037,-1,548,-2.59,17.44107744,1,21.32,50.455078,13.86,724,294,265,0.787,0.72
8/30/17 6:36,GB-1809,LUPARC,None/Low (0-5%),7,B75,Top,8834,4458,1307,2700,21.219999,50.304688,820.679138,21.389999,49.955078,821.466248,20.65,0.18,25819.65,25951.48,-0.19713059,NA,NA,NA,1.16,1.259,0.442,0.382,0.406,0.404,71.8,1,404.5,10922,131.65,2403.5,44398.5,130.91,5418,44423,114.42,53.56,1,81.68,1,233.02,1,-5.98,1,-3.58,1,-3.83,1,530.752669,0.165,0.591,2.42,0.244,0.138,0.588,0.28,96.824,8503.857,7103.9,3504,0.197,1.56922,0.89148,0.84682,-2609665.094,-0.994,1307,-0.569999,53.55639731,1,21.219999,50.304688,13.09,1694,673,611,NA,NA
